Datetime,Year,Month,Hour,Day_of_Week,Is_Weekend,Traffic_Volume,Congestion_Level
2025-10-12 10:00:00,2025,10,10,6,1,608,Low
2025-10-12 11:00:00,2025,10,11,6,1,550,Low
2025-10-12 12:00:00,2025,10,12,6,1,620,Low
2025-10-12 13:00:00,2025,10,13,6,1,582,Low
2025-10-12 14:00:00,2025,10,14,6,1,552,Low
2025-10-12 15:00:00,2025,10,15,6,1,626,Low
2025-10-12 16:00:00,2025,10,16,6,1,527,Low
2025-10-12 17:00:00,2025,10,17,6,1,494,Low
2025-10-12 18:00:00,2025,10,18,6,1,615,Low
2025-10-12 19:00:00,2025,10,19,6,1,571,Low
2025-10-12 20:00:00,2025,10,20,6,1,606,Low
2025-10-12 21:00:00,2025,10,21,6,1,583,Low
2025-10-12 22:00:00,2025,10,22,6,1,617,Low
2025-10-12 23:00:00,2025,10,23,6,1,520,Low
2025-10-13 00:00:00,2025,10,0,0,0,399,Low
2025-10-13 01:00:00,2025,10,1,0,0,399,Low
2025-10-13 02:00:00,2025,10,2,0,0,399,Low
2025-10-13 03:00:00,2025,10,3,0,0,337,Low
2025-10-13 04:00:00,2025,10,4,0,0,415,Low
2025-10-13 05:00:00,2025,10,5,0,0,443,Low
2025-10-13 06:00:00,2025,10,6,0,0,717,Low
2025-10-13 07:00:00,2025,10,7,0,0,706,Low
2025-10-13 08:00:00,2025,10,8,0,0,1625,High
2025-10-13 09:00:00,2025,10,9,0,0,1667,High
2025-10-13 10:00:00,2025,10,10,0,0,1583,High
2025-10-13 11:00:00,2025,10,11,0,0,853,Medium
2025-10-13 12:00:00,2025,10,12,0,0,689,Low
2025-10-13 13:00:00,2025,10,13,0,0,722,Low
2025-10-13 14:00:00,2025,10,14,0,0,799,Low
2025-10-13 15:00:00,2025,10,15,0,0,791,Low
2025-10-13 16:00:00,2025,10,16,0,0,787,Low
2025-10-13 17:00:00,2025,10,17,0,0,1737,High
2025-10-13 18:00:00,2025,10,18,0,0,1745,High
2025-10-13 19:00:00,2025,10,19,0,0,1729,High
2025-10-13 20:00:00,2025,10,20,0,0,1753,High
2025-10-13 21:00:00,2025,10,21,0,0,765,Low
2025-10-13 22:00:00,2025,10,22,0,0,709,Low
2025-10-13 23:00:00,2025,10,23,0,0,669,Low
2025-10-14 00:00:00,2025,10,0,1,0,460,Low
2025-10-14 01:00:00,2025,10,1,1,0,399,Low
2025-10-14 02:00:00,2025,10,2,1,0,441,Low
2025-10-14 03:00:00,2025,10,3,1,0,394,Low
2025-10-14 04:00:00,2025,10,4,1,0,432,Low
2025-10-14 05:00:00,2025,10,5,1,0,512,Low
2025-10-14 06:00:00,2025,10,6,1,0,696,Low
2025-10-14 07:00:00,2025,10,7,1,0,712,Low
2025-10-14 08:00:00,2025,10,8,1,0,1591,High
2025-10-14 09:00:00,2025,10,9,1,0,1726,High
2025-10-14 10:00:00,2025,10,10,1,0,1631,High
2025-10-14 11:00:00,2025,10,11,1,0,787,Low
2025-10-14 12:00:00,2025,10,12,1,0,629,Low
2025-10-14 13:00:00,2025,10,13,1,0,764,Low
2025-10-14 14:00:00,2025,10,14,1,0,731,Low
2025-10-14 15:00:00,2025,10,15,1,0,810,Medium
2025-10-14 16:00:00,2025,10,16,1,0,777,Low
2025-10-14 17:00:00,2025,10,17,1,0,1749,High
2025-10-14 18:00:00,2025,10,18,1,0,1839,High
2025-10-14 19:00:00,2025,10,19,1,0,1843,High
2025-10-14 20:00:00,2025,10,20,1,0,1835,High
2025-10-14 21:00:00,2025,10,21,1,0,782,Low
2025-10-14 22:00:00,2025,10,22,1,0,735,Low
2025-10-14 23:00:00,2025,10,23,1,0,758,Low
2025-10-15 00:00:00,2025,10,0,2,0,389,Low
2025-10-15 01:00:00,2025,10,1,2,0,417,Low
2025-10-15 02:00:00,2025,10,2,2,0,381,Low
2025-10-15 03:00:00,2025,10,3,2,0,400,Low
2025-10-15 04:00:00,2025,10,4,2,0,504,Low
2025-10-15 05:00:00,2025,10,5,2,0,421,Low
2025-10-15 06:00:00,2025,10,6,2,0,728,Low
2025-10-15 07:00:00,2025,10,7,2,0,698,Low
2025-10-15 08:00:00,2025,10,8,2,0,1627,High
2025-10-15 09:00:00,2025,10,9,2,0,1665,High
2025-10-15 10:00:00,2025,10,10,2,0,1638,High
2025-10-15 11:00:00,2025,10,11,2,0,745,Low
2025-10-15 12:00:00,2025,10,12,2,0,767,Low
2025-10-15 13:00:00,2025,10,13,2,0,765,Low
2025-10-15 14:00:00,2025,10,14,2,0,779,Low
2025-10-15 15:00:00,2025,10,15,2,0,780,Low
2025-10-15 16:00:00,2025,10,16,2,0,744,Low
2025-10-15 17:00:00,2025,10,17,2,0,1761,High
2025-10-15 18:00:00,2025,10,18,2,0,1768,High
2025-10-15 19:00:00,2025,10,19,2,0,1793,High
2025-10-15 20:00:00,2025,10,20,2,0,1818,High
2025-10-15 21:00:00,2025,10,21,2,0,732,Low
2025-10-15 22:00:00,2025,10,22,2,0,740,Low
2025-10-15 23:00:00,2025,10,23,2,0,711,Low
2025-10-16 00:00:00,2025,10,0,3,0,340,Low
2025-10-16 01:00:00,2025,10,1,3,0,352,Low
2025-10-16 02:00:00,2025,10,2,3,0,362,Low
2025-10-16 03:00:00,2025,10,3,3,0,378,Low
2025-10-16 04:00:00,2025,10,4,3,0,428,Low
2025-10-16 05:00:00,2025,10,5,3,0,359,Low
2025-10-16 06:00:00,2025,10,6,3,0,748,Low
2025-10-16 07:00:00,2025,10,7,3,0,785,Low
2025-10-16 08:00:00,2025,10,8,3,0,1594,High
2025-10-16 09:00:00,2025,10,9,3,0,1609,High
2025-10-16 10:00:00,2025,10,10,3,0,1572,High
2025-10-16 11:00:00,2025,10,11,3,0,705,Low
2025-10-16 12:00:00,2025,10,12,3,0,809,Medium
2025-10-16 13:00:00,2025,10,13,3,0,770,Low
2025-10-16 14:00:00,2025,10,14,3,0,844,Medium
2025-10-16 15:00:00,2025,10,15,3,0,714,Low
2025-10-16 16:00:00,2025,10,16,3,0,815,Medium
2025-10-16 17:00:00,2025,10,17,3,0,1735,High
2025-10-16 18:00:00,2025,10,18,3,0,1745,High
2025-10-16 19:00:00,2025,10,19,3,0,1890,High
2025-10-16 20:00:00,2025,10,20,3,0,1730,High
2025-10-16 21:00:00,2025,10,21,3,0,819,Medium
2025-10-16 22:00:00,2025,10,22,3,0,746,Low
2025-10-16 23:00:00,2025,10,23,3,0,699,Low
2025-10-17 00:00:00,2025,10,0,4,0,343,Low
2025-10-17 01:00:00,2025,10,1,4,0,412,Low
2025-10-17 02:00:00,2025,10,2,4,0,357,Low
2025-10-17 03:00:00,2025,10,3,4,0,394,Low
2025-10-17 04:00:00,2025,10,4,4,0,322,Low
2025-10-17 05:00:00,2025,10,5,4,0,423,Low
2025-10-17 06:00:00,2025,10,6,4,0,678,Low
2025-10-17 07:00:00,2025,10,7,4,0,745,Low
2025-10-17 08:00:00,2025,10,8,4,0,1569,High
2025-10-17 09:00:00,2025,10,9,4,0,1687,High
2025-10-17 10:00:00,2025,10,10,4,0,1537,High
2025-10-17 11:00:00,2025,10,11,4,0,735,Low
2025-10-17 12:00:00,2025,10,12,4,0,773,Low
2025-10-17 13:00:00,2025,10,13,4,0,764,Low
2025-10-17 14:00:00,2025,10,14,4,0,691,Low
2025-10-17 15:00:00,2025,10,15,4,0,669,Low
2025-10-17 16:00:00,2025,10,16,4,0,783,Low
2025-10-17 17:00:00,2025,10,17,4,0,1762,High
2025-10-17 18:00:00,2025,10,18,4,0,1719,High
2025-10-17 19:00:00,2025,10,19,4,0,1804,High
2025-10-17 20:00:00,2025,10,20,4,0,1742,High
2025-10-17 21:00:00,2025,10,21,4,0,718,Low
2025-10-17 22:00:00,2025,10,22,4,0,708,Low
2025-10-17 23:00:00,2025,10,23,4,0,713,Low
2025-10-18 00:00:00,2025,10,0,5,1,508,Low
2025-10-18 01:00:00,2025,10,1,5,1,558,Low
2025-10-18 02:00:00,2025,10,2,5,1,613,Low
2025-10-18 03:00:00,2025,10,3,5,1,481,Low
2025-10-18 04:00:00,2025,10,4,5,1,528,Low
2025-10-18 05:00:00,2025,10,5,5,1,536,Low
2025-10-18 06:00:00,2025,10,6,5,1,564,Low
2025-10-18 07:00:00,2025,10,7,5,1,588,Low
2025-10-18 08:00:00,2025,10,8,5,1,536,Low
2025-10-18 09:00:00,2025,10,9,5,1,515,Low
2025-10-18 10:00:00,2025,10,10,5,1,570,Low
2025-10-18 11:00:00,2025,10,11,5,1,470,Low
2025-10-18 12:00:00,2025,10,12,5,1,447,Low
2025-10-18 13:00:00,2025,10,13,5,1,660,Low
2025-10-18 14:00:00,2025,10,14,5,1,507,Low
2025-10-18 15:00:00,2025,10,15,5,1,525,Low
2025-10-18 16:00:00,2025,10,16,5,1,568,Low
2025-10-18 17:00:00,2025,10,17,5,1,559,Low
2025-10-18 18:00:00,2025,10,18,5,1,583,Low
2025-10-18 19:00:00,2025,10,19,5,1,586,Low
2025-10-18 20:00:00,2025,10,20,5,1,479,Low
2025-10-18 21:00:00,2025,10,21,5,1,601,Low
2025-10-18 22:00:00,2025,10,22,5,1,566,Low
2025-10-18 23:00:00,2025,10,23,5,1,561,Low
2025-10-19 00:00:00,2025,10,0,6,1,563,Low
2025-10-19 01:00:00,2025,10,1,6,1,443,Low
2025-10-19 02:00:00,2025,10,2,6,1,534,Low
2025-10-19 03:00:00,2025,10,3,6,1,500,Low
2025-10-19 04:00:00,2025,10,4,6,1,494,Low
2025-10-19 05:00:00,2025,10,5,6,1,522,Low
2025-10-19 06:00:00,2025,10,6,6,1,581,Low
2025-10-19 07:00:00,2025,10,7,6,1,556,Low
2025-10-19 08:00:00,2025,10,8,6,1,563,Low
2025-10-19 09:00:00,2025,10,9,6,1,523,Low
2025-10-19 10:00:00,2025,10,10,6,1,560,Low
2025-10-19 11:00:00,2025,10,11,6,1,535,Low
2025-10-19 12:00:00,2025,10,12,6,1,586,Low
2025-10-19 13:00:00,2025,10,13,6,1,575,Low
2025-10-19 14:00:00,2025,10,14,6,1,551,Low
2025-10-19 15:00:00,2025,10,15,6,1,507,Low
2025-10-19 16:00:00,2025,10,16,6,1,556,Low
2025-10-19 17:00:00,2025,10,17,6,1,554,Low
2025-10-19 18:00:00,2025,10,18,6,1,549,Low
2025-10-19 19:00:00,2025,10,19,6,1,522,Low
2025-10-19 20:00:00,2025,10,20,6,1,514,Low
2025-10-19 21:00:00,2025,10,21,6,1,558,Low
2025-10-19 22:00:00,2025,10,22,6,1,505,Low
2025-10-19 23:00:00,2025,10,23,6,1,532,Low
2025-10-20 00:00:00,2025,10,0,0,0,434,Low
2025-10-20 01:00:00,2025,10,1,0,0,427,Low
2025-10-20 02:00:00,2025,10,2,0,0,355,Low
2025-10-20 03:00:00,2025,10,3,0,0,421,Low
2025-10-20 04:00:00,2025,10,4,0,0,499,Low
2025-10-20 05:00:00,2025,10,5,0,0,438,Low
2025-10-20 06:00:00,2025,10,6,0,0,735,Low
2025-10-20 07:00:00,2025,10,7,0,0,806,Medium
2025-10-20 08:00:00,2025,10,8,0,0,1730,High
2025-10-20 09:00:00,2025,10,9,0,0,1670,High
2025-10-20 10:00:00,2025,10,10,0,0,1554,High
2025-10-20 11:00:00,2025,10,11,0,0,775,Low
2025-10-20 12:00:00,2025,10,12,0,0,808,Medium
2025-10-20 13:00:00,2025,10,13,0,0,655,Low
2025-10-20 14:00:00,2025,10,14,0,0,790,Low
2025-10-20 15:00:00,2025,10,15,0,0,738,Low
2025-10-20 16:00:00,2025,10,16,0,0,807,Medium
2025-10-20 17:00:00,2025,10,17,0,0,1764,High
2025-10-20 18:00:00,2025,10,18,0,0,1783,High
2025-10-20 19:00:00,2025,10,19,0,0,1784,High
2025-10-20 20:00:00,2025,10,20,0,0,1800,High
2025-10-20 21:00:00,2025,10,21,0,0,768,Low
2025-10-20 22:00:00,2025,10,22,0,0,707,Low
2025-10-20 23:00:00,2025,10,23,0,0,736,Low
2025-10-21 00:00:00,2025,10,0,1,0,407,Low
2025-10-21 01:00:00,2025,10,1,1,0,463,Low
2025-10-21 02:00:00,2025,10,2,1,0,429,Low
2025-10-21 03:00:00,2025,10,3,1,0,378,Low
2025-10-21 04:00:00,2025,10,4,1,0,366,Low
2025-10-21 05:00:00,2025,10,5,1,0,437,Low
2025-10-21 06:00:00,2025,10,6,1,0,726,Low
2025-10-21 07:00:00,2025,10,7,1,0,781,Low
2025-10-21 08:00:00,2025,10,8,1,0,1629,High
2025-10-21 09:00:00,2025,10,9,1,0,1697,High
2025-10-21 10:00:00,2025,10,10,1,0,1598,High
2025-10-21 11:00:00,2025,10,11,1,0,812,Medium
2025-10-21 12:00:00,2025,10,12,1,0,792,Low
2025-10-21 13:00:00,2025,10,13,1,0,728,Low
2025-10-21 14:00:00,2025,10,14,1,0,708,Low
2025-10-21 15:00:00,2025,10,15,1,0,834,Medium
2025-10-21 16:00:00,2025,10,16,1,0,707,Low
2025-10-21 17:00:00,2025,10,17,1,0,1781,High
2025-10-21 18:00:00,2025,10,18,1,0,1783,High
2025-10-21 19:00:00,2025,10,19,1,0,1768,High
2025-10-21 20:00:00,2025,10,20,1,0,1803,High
2025-10-21 21:00:00,2025,10,21,1,0,706,Low
2025-10-21 22:00:00,2025,10,22,1,0,834,Medium
2025-10-21 23:00:00,2025,10,23,1,0,710,Low
2025-10-22 00:00:00,2025,10,0,2,0,401,Low
2025-10-22 01:00:00,2025,10,1,2,0,343,Low
2025-10-22 02:00:00,2025,10,2,2,0,455,Low
2025-10-22 03:00:00,2025,10,3,2,0,492,Low
2025-10-22 04:00:00,2025,10,4,2,0,498,Low
2025-10-22 05:00:00,2025,10,5,2,0,459,Low
2025-10-22 06:00:00,2025,10,6,2,0,731,Low
2025-10-22 07:00:00,2025,10,7,2,0,748,Low
2025-10-22 08:00:00,2025,10,8,2,0,1617,High
2025-10-22 09:00:00,2025,10,9,2,0,1577,High
2025-10-22 10:00:00,2025,10,10,2,0,1618,High
2025-10-22 11:00:00,2025,10,11,2,0,788,Low
2025-10-22 12:00:00,2025,10,12,2,0,708,Low
2025-10-22 13:00:00,2025,10,13,2,0,645,Low
2025-10-22 14:00:00,2025,10,14,2,0,691,Low
2025-10-22 15:00:00,2025,10,15,2,0,784,Low
2025-10-22 16:00:00,2025,10,16,2,0,670,Low
2025-10-22 17:00:00,2025,10,17,2,0,1746,High
2025-10-22 18:00:00,2025,10,18,2,0,1750,High
2025-10-22 19:00:00,2025,10,19,2,0,1779,High
2025-10-22 20:00:00,2025,10,20,2,0,1778,High
2025-10-22 21:00:00,2025,10,21,2,0,766,Low
2025-10-22 22:00:00,2025,10,22,2,0,741,Low
2025-10-22 23:00:00,2025,10,23,2,0,705,Low
2025-10-23 00:00:00,2025,10,0,3,0,448,Low
2025-10-23 01:00:00,2025,10,1,3,0,328,Low
2025-10-23 02:00:00,2025,10,2,3,0,443,Low
2025-10-23 03:00:00,2025,10,3,3,0,459,Low
2025-10-23 04:00:00,2025,10,4,3,0,513,Low
2025-10-23 05:00:00,2025,10,5,3,0,374,Low
2025-10-23 06:00:00,2025,10,6,3,0,722,Low
2025-10-23 07:00:00,2025,10,7,3,0,750,Low
2025-10-23 08:00:00,2025,10,8,3,0,1631,High
2025-10-23 09:00:00,2025,10,9,3,0,1669,High
2025-10-23 10:00:00,2025,10,10,3,0,1655,High
2025-10-23 11:00:00,2025,10,11,3,0,732,Low
2025-10-23 12:00:00,2025,10,12,3,0,743,Low
2025-10-23 13:00:00,2025,10,13,3,0,789,Low
2025-10-23 14:00:00,2025,10,14,3,0,691,Low
2025-10-23 15:00:00,2025,10,15,3,0,737,Low
2025-10-23 16:00:00,2025,10,16,3,0,772,Low
2025-10-23 17:00:00,2025,10,17,3,0,1719,High
2025-10-23 18:00:00,2025,10,18,3,0,1608,High
2025-10-23 19:00:00,2025,10,19,3,0,1833,High
2025-10-23 20:00:00,2025,10,20,3,0,1767,High
2025-10-23 21:00:00,2025,10,21,3,0,691,Low
2025-10-23 22:00:00,2025,10,22,3,0,789,Low
2025-10-23 23:00:00,2025,10,23,3,0,738,Low
2025-10-24 00:00:00,2025,10,0,4,0,361,Low
2025-10-24 01:00:00,2025,10,1,4,0,424,Low
2025-10-24 02:00:00,2025,10,2,4,0,410,Low
2025-10-24 03:00:00,2025,10,3,4,0,380,Low
2025-10-24 04:00:00,2025,10,4,4,0,373,Low
2025-10-24 05:00:00,2025,10,5,4,0,361,Low
2025-10-24 06:00:00,2025,10,6,4,0,781,Low
2025-10-24 07:00:00,2025,10,7,4,0,691,Low
2025-10-24 08:00:00,2025,10,8,4,0,1596,High
2025-10-24 09:00:00,2025,10,9,4,0,1636,High
2025-10-24 10:00:00,2025,10,10,4,0,1697,High
2025-10-24 11:00:00,2025,10,11,4,0,753,Low
2025-10-24 12:00:00,2025,10,12,4,0,774,Low
2025-10-24 13:00:00,2025,10,13,4,0,752,Low
2025-10-24 14:00:00,2025,10,14,4,0,788,Low
2025-10-24 15:00:00,2025,10,15,4,0,835,Medium
2025-10-24 16:00:00,2025,10,16,4,0,728,Low
2025-10-24 17:00:00,2025,10,17,4,0,1768,High
2025-10-24 18:00:00,2025,10,18,4,0,1775,High
2025-10-24 19:00:00,2025,10,19,4,0,1791,High
2025-10-24 20:00:00,2025,10,20,4,0,1773,High
2025-10-24 21:00:00,2025,10,21,4,0,723,Low
2025-10-24 22:00:00,2025,10,22,4,0,747,Low
2025-10-24 23:00:00,2025,10,23,4,0,857,Medium
2025-10-25 00:00:00,2025,10,0,5,1,558,Low
2025-10-25 01:00:00,2025,10,1,5,1,458,Low
2025-10-25 02:00:00,2025,10,2,5,1,526,Low
2025-10-25 03:00:00,2025,10,3,5,1,544,Low
2025-10-25 04:00:00,2025,10,4,5,1,537,Low
2025-10-25 05:00:00,2025,10,5,5,1,540,Low
2025-10-25 06:00:00,2025,10,6,5,1,556,Low
2025-10-25 07:00:00,2025,10,7,5,1,566,Low
2025-10-25 08:00:00,2025,10,8,5,1,555,Low
2025-10-25 09:00:00,2025,10,9,5,1,586,Low
2025-10-25 10:00:00,2025,10,10,5,1,476,Low
2025-10-25 11:00:00,2025,10,11,5,1,532,Low
2025-10-25 12:00:00,2025,10,12,5,1,563,Low
2025-10-25 13:00:00,2025,10,13,5,1,555,Low
2025-10-25 14:00:00,2025,10,14,5,1,514,Low
2025-10-25 15:00:00,2025,10,15,5,1,520,Low
2025-10-25 16:00:00,2025,10,16,5,1,506,Low
2025-10-25 17:00:00,2025,10,17,5,1,587,Low
2025-10-25 18:00:00,2025,10,18,5,1,460,Low
2025-10-25 19:00:00,2025,10,19,5,1,486,Low
2025-10-25 20:00:00,2025,10,20,5,1,562,Low
2025-10-25 21:00:00,2025,10,21,5,1,568,Low
2025-10-25 22:00:00,2025,10,22,5,1,472,Low
2025-10-25 23:00:00,2025,10,23,5,1,572,Low
2025-10-26 00:00:00,2025,10,0,6,1,552,Low
2025-10-26 01:00:00,2025,10,1,6,1,567,Low
2025-10-26 02:00:00,2025,10,2,6,1,547,Low
2025-10-26 03:00:00,2025,10,3,6,1,563,Low
2025-10-26 04:00:00,2025,10,4,6,1,564,Low
2025-10-26 05:00:00,2025,10,5,6,1,565,Low
2025-10-26 06:00:00,2025,10,6,6,1,554,Low
2025-10-26 07:00:00,2025,10,7,6,1,540,Low
2025-10-26 08:00:00,2025,10,8,6,1,540,Low
2025-10-26 09:00:00,2025,10,9,6,1,554,Low
2025-10-26 10:00:00,2025,10,10,6,1,581,Low
2025-10-26 11:00:00,2025,10,11,6,1,632,Low
2025-10-26 12:00:00,2025,10,12,6,1,567,Low
2025-10-26 13:00:00,2025,10,13,6,1,560,Low
2025-10-26 14:00:00,2025,10,14,6,1,598,Low
2025-10-26 15:00:00,2025,10,15,6,1,561,Low
2025-10-26 16:00:00,2025,10,16,6,1,496,Low
2025-10-26 17:00:00,2025,10,17,6,1,511,Low
2025-10-26 18:00:00,2025,10,18,6,1,626,Low
2025-10-26 19:00:00,2025,10,19,6,1,511,Low
2025-10-26 20:00:00,2025,10,20,6,1,569,Low
2025-10-26 21:00:00,2025,10,21,6,1,499,Low
2025-10-26 22:00:00,2025,10,22,6,1,601,Low
2025-10-26 23:00:00,2025,10,23,6,1,523,Low
2025-10-27 00:00:00,2025,10,0,0,0,411,Low
2025-10-27 01:00:00,2025,10,1,0,0,397,Low
2025-10-27 02:00:00,2025,10,2,0,0,430,Low
2025-10-27 03:00:00,2025,10,3,0,0,415,Low
2025-10-27 04:00:00,2025,10,4,0,0,448,Low
2025-10-27 05:00:00,2025,10,5,0,0,437,Low
2025-10-27 06:00:00,2025,10,6,0,0,760,Low
2025-10-27 07:00:00,2025,10,7,0,0,777,Low
2025-10-27 08:00:00,2025,10,8,0,0,1663,High
2025-10-27 09:00:00,2025,10,9,0,0,1614,High
2025-10-27 10:00:00,2025,10,10,0,0,1610,High
2025-10-27 11:00:00,2025,10,11,0,0,817,Medium
2025-10-27 12:00:00,2025,10,12,0,0,779,Low
2025-10-27 13:00:00,2025,10,13,0,0,766,Low
2025-10-27 14:00:00,2025,10,14,0,0,711,Low
2025-10-27 15:00:00,2025,10,15,0,0,667,Low
2025-10-27 16:00:00,2025,10,16,0,0,734,Low
2025-10-27 17:00:00,2025,10,17,0,0,1747,High
2025-10-27 18:00:00,2025,10,18,0,0,1754,High
2025-10-27 19:00:00,2025,10,19,0,0,1806,High
2025-10-27 20:00:00,2025,10,20,0,0,1836,High
2025-10-27 21:00:00,2025,10,21,0,0,797,Low
2025-10-27 22:00:00,2025,10,22,0,0,720,Low
2025-10-27 23:00:00,2025,10,23,0,0,772,Low
2025-10-28 00:00:00,2025,10,0,1,0,386,Low
2025-10-28 01:00:00,2025,10,1,1,0,325,Low
2025-10-28 02:00:00,2025,10,2,1,0,404,Low
2025-10-28 03:00:00,2025,10,3,1,0,464,Low
2025-10-28 04:00:00,2025,10,4,1,0,392,Low
2025-10-28 05:00:00,2025,10,5,1,0,445,Low
2025-10-28 06:00:00,2025,10,6,1,0,718,Low
2025-10-28 07:00:00,2025,10,7,1,0,778,Low
2025-10-28 08:00:00,2025,10,8,1,0,1621,High
2025-10-28 09:00:00,2025,10,9,1,0,1700,High
2025-10-28 10:00:00,2025,10,10,1,0,1617,High
2025-10-28 11:00:00,2025,10,11,1,0,723,Low
2025-10-28 12:00:00,2025,10,12,1,0,814,Medium
2025-10-28 13:00:00,2025,10,13,1,0,722,Low
2025-10-28 14:00:00,2025,10,14,1,0,757,Low
2025-10-28 15:00:00,2025,10,15,1,0,722,Low
2025-10-28 16:00:00,2025,10,16,1,0,789,Low
2025-10-28 17:00:00,2025,10,17,1,0,1826,High
2025-10-28 18:00:00,2025,10,18,1,0,1737,High
2025-10-28 19:00:00,2025,10,19,1,0,1792,High
2025-10-28 20:00:00,2025,10,20,1,0,1796,High
2025-10-28 21:00:00,2025,10,21,1,0,753,Low
2025-10-28 22:00:00,2025,10,22,1,0,816,Medium
2025-10-28 23:00:00,2025,10,23,1,0,816,Medium
2025-10-29 00:00:00,2025,10,0,2,0,369,Low
2025-10-29 01:00:00,2025,10,1,2,0,462,Low
2025-10-29 02:00:00,2025,10,2,2,0,430,Low
2025-10-29 03:00:00,2025,10,3,2,0,418,Low
2025-10-29 04:00:00,2025,10,4,2,0,397,Low
2025-10-29 05:00:00,2025,10,5,2,0,341,Low
2025-10-29 06:00:00,2025,10,6,2,0,760,Low
2025-10-29 07:00:00,2025,10,7,2,0,761,Low
2025-10-29 08:00:00,2025,10,8,2,0,1721,High
2025-10-29 09:00:00,2025,10,9,2,0,1601,High
2025-10-29 10:00:00,2025,10,10,2,0,1559,High
2025-10-29 11:00:00,2025,10,11,2,0,694,Low
2025-10-29 12:00:00,2025,10,12,2,0,819,Medium
2025-10-29 13:00:00,2025,10,13,2,0,727,Low
2025-10-29 14:00:00,2025,10,14,2,0,809,Medium
2025-10-29 15:00:00,2025,10,15,2,0,748,Low
2025-10-29 16:00:00,2025,10,16,2,0,704,Low
2025-10-29 17:00:00,2025,10,17,2,0,1858,High
2025-10-29 18:00:00,2025,10,18,2,0,1827,High
2025-10-29 19:00:00,2025,10,19,2,0,1759,High
2025-10-29 20:00:00,2025,10,20,2,0,1812,High
2025-10-29 21:00:00,2025,10,21,2,0,753,Low
2025-10-29 22:00:00,2025,10,22,2,0,767,Low
2025-10-29 23:00:00,2025,10,23,2,0,827,Medium
2025-10-30 00:00:00,2025,10,0,3,0,339,Low
2025-10-30 01:00:00,2025,10,1,3,0,391,Low
2025-10-30 02:00:00,2025,10,2,3,0,409,Low
2025-10-30 03:00:00,2025,10,3,3,0,423,Low
2025-10-30 04:00:00,2025,10,4,3,0,351,Low
2025-10-30 05:00:00,2025,10,5,3,0,449,Low
2025-10-30 06:00:00,2025,10,6,3,0,696,Low
2025-10-30 07:00:00,2025,10,7,3,0,691,Low
2025-10-30 08:00:00,2025,10,8,3,0,1620,High
2025-10-30 09:00:00,2025,10,9,3,0,1717,High
2025-10-30 10:00:00,2025,10,10,3,0,1746,High
2025-10-30 11:00:00,2025,10,11,3,0,769,Low
2025-10-30 12:00:00,2025,10,12,3,0,737,Low
2025-10-30 13:00:00,2025,10,13,3,0,755,Low
2025-10-30 14:00:00,2025,10,14,3,0,763,Low
2025-10-30 15:00:00,2025,10,15,3,0,813,Medium
2025-10-30 16:00:00,2025,10,16,3,0,693,Low
2025-10-30 17:00:00,2025,10,17,3,0,1821,High
2025-10-30 18:00:00,2025,10,18,3,0,1703,High
2025-10-30 19:00:00,2025,10,19,3,0,1746,High
2025-10-30 20:00:00,2025,10,20,3,0,1767,High
2025-10-30 21:00:00,2025,10,21,3,0,766,Low
2025-10-30 22:00:00,2025,10,22,3,0,747,Low
2025-10-30 23:00:00,2025,10,23,3,0,755,Low
2025-10-31 00:00:00,2025,10,0,4,0,409,Low
2025-10-31 01:00:00,2025,10,1,4,0,339,Low
2025-10-31 02:00:00,2025,10,2,4,0,433,Low
2025-10-31 03:00:00,2025,10,3,4,0,444,Low
2025-10-31 04:00:00,2025,10,4,4,0,468,Low
2025-10-31 05:00:00,2025,10,5,4,0,491,Low
2025-10-31 06:00:00,2025,10,6,4,0,766,Low
2025-10-31 07:00:00,2025,10,7,4,0,811,Medium
2025-10-31 08:00:00,2025,10,8,4,0,1632,High
2025-10-31 09:00:00,2025,10,9,4,0,1566,High
2025-10-31 10:00:00,2025,10,10,4,0,1675,High
2025-10-31 11:00:00,2025,10,11,4,0,781,Low
2025-10-31 12:00:00,2025,10,12,4,0,748,Low
2025-10-31 13:00:00,2025,10,13,4,0,745,Low
2025-10-31 14:00:00,2025,10,14,4,0,769,Low
2025-10-31 15:00:00,2025,10,15,4,0,732,Low
2025-10-31 16:00:00,2025,10,16,4,0,767,Low
2025-10-31 17:00:00,2025,10,17,4,0,1726,High
2025-10-31 18:00:00,2025,10,18,4,0,1731,High
2025-10-31 19:00:00,2025,10,19,4,0,1708,High
2025-10-31 20:00:00,2025,10,20,4,0,1868,High
2025-10-31 21:00:00,2025,10,21,4,0,751,Low
2025-10-31 22:00:00,2025,10,22,4,0,802,Medium
2025-10-31 23:00:00,2025,10,23,4,0,698,Low
2025-11-01 00:00:00,2025,11,0,5,1,535,Low
2025-11-01 01:00:00,2025,11,1,5,1,568,Low
2025-11-01 02:00:00,2025,11,2,5,1,610,Low
2025-11-01 03:00:00,2025,11,3,5,1,516,Low
2025-11-01 04:00:00,2025,11,4,5,1,525,Low
2025-11-01 05:00:00,2025,11,5,5,1,508,Low
2025-11-01 06:00:00,2025,11,6,5,1,538,Low
2025-11-01 07:00:00,2025,11,7,5,1,498,Low
2025-11-01 08:00:00,2025,11,8,5,1,479,Low
2025-11-01 09:00:00,2025,11,9,5,1,555,Low
